index,author,title,description,url,urlToImage,publishedAt,content,source_name,source_id
15,"Alana Mastrangelo, Alana Mastrangelo",Jeff Bezos Offers 'Big Congratulations' to Donald Trump on 'Decisive Victory',"Amazon founder and Washington Post owner Jeff Bezos offered President-elect Donald Trump a ""big congratulations"" in a social media post on Wednesday, following the 45th and soon-to-be 47th president's sweeping victory in the election against Vice President Ka…",https://www.breitbart.com/tech/2024/11/06/jeff-bezos-offers-big-congratulations-to-donald-trump-on-decisive-victory/,https://media.breitbart.com/media/2024/11/Jeff-Bezos-looking-buff-640x335.jpg,2024-11-06T23:44:38Z,"Amazon founder and Washington Post owner Jeff Bezos offered President-elect Donald Trump a “big congratulations” in a social media post on Wednesday, following the 45th and soon-to-be 47th president’… [+1735 chars]",Breitbart News,breitbart-news
16,"Nick Gilbertson, Nick Gilbertson","Donald Trump Wins Michigan, Completes Red Wall in Rust Belt","President-elect Donald Trump has won the state of Michigan as he runs up the score on Vice President Kamala Harris in the electoral college.
The post Donald Trump Wins Michigan, Completes Red Wall in Rust Belt appeared first on Breitbart.",https://www.breitbart.com/2024-election/2024/11/06/donald-trump-wins-michigan-completes-red-wall-in-rust-belt/,https://media.breitbart.com/media/2024/11/GettyImages-2162827597-640x335.jpg,2024-11-06T21:04:03Z,"President-elect Donald Trump has won the state of Michigan as he runs up the score on Vice President Kamala Harris in the electoral college.
The Associated Press called Michigan for Trump on Wednesd… [+2347 chars]",Breitbart News,breitbart-news
17,"Olivia Rondeau, Olivia Rondeau","Report: Kamala Harris Calls Donald Trump to Concede Election, Discuss 'Peaceful Transfer of Power'","Vice President Kamala Harris has called former President and President-elect Donald Trump to concede the election, a campaign aide reportedly told Fox News.
The post Report: Kamala Harris Calls Donald Trump to Concede Election, Discuss ‘Peaceful Transfer of P…",https://www.breitbart.com/2024-election/2024/11/06/report-kamala-harris-calls-donald-trump-to-concede-election-discuss-peaceful-transfer-of-power/,https://media.breitbart.com/media/2024/11/GettyImages-2182497597-640x335.jpg,2024-11-06T20:35:52Z,"Vice President Kamala Harris has called President-elect Donald Trump to concede the election, a campaign aide reportedly told Fox News.
Fox anchor Jacqui Heinrich announced on X shortly after 1:30 p… [+503 chars]",Breitbart News,breitbart-news
18,knotopoulos@businessinsider.com (Katie Notopoulos),Mark Zuckerberg played it safe with Donald Trump this election. That strategy worked.,Meta's CEO stayed out of the election this time around after facing lots of controversy in the past. That strategy looks to have paid off.,https://www.businessinsider.com/mark-zuckerberg-donald-trump-election-safe-2024-11,https://i.insider.com/672bb658192f5258985681ba?width=1024&format=jpeg,2024-11-06T19:42:09Z,"Mark Zuckerberg has been burned before. In the elections of 2016 and 2020, Facebook came under intense scrutiny. (And it's still going on: There was a Supreme Court hearing Wednesday over lingering i… [+2536 chars]",Business Insider,business-insider
19,Emma Roth,All the Big Tech leaders congratulating Donald Trump,"Tech executives, including Meta CEO Mark Zuckerberg and Google CEO Sundar Pichai, have posted messages congratulating Donald Trump on his election victory.",https://www.theverge.com/2024/11/6/24289649/big-tech-leaders-donald-trump-presidential-election,https://cdn.vox-cdn.com/thumbor/4uOyBVhmIed12gGYa9_lrMVs7O0=/0x0:2040x1360/1200x628/filters:focal(1020x680:1021x681)/cdn.vox-cdn.com/uploads/chorus_asset/file/23951554/VRG_Illo_STK175_L_Normand_DonaldTrump_Positive.jpg,2024-11-06T18:08:09Z,"All the Big Tech leaders congratulating Donald Trump
All the Big Tech leaders congratulating Donald Trump
 / CEOs are coming forward with messages for Trump, even when theyve butted heads with him … [+2357 chars]",The Verge,the-verge
20,jsor@businessinsider.com (Jennifer Sor),'Crypto president' Donald Trump has investors cheering as bitcoin hits record,"Bitcoin surpassed $75,000 for the first time ever after Donald Trump secured a second-term as president.",https://markets.businessinsider.com/news/stocks/bitcoin-price-btc-record-high-donald-trump-victory-presidential-election-2024-11,https://i.insider.com/672b9a80192f52589856739c?width=1024&format=jpeg,2024-11-06T17:19:17Z,"Donald Trump's reelection sent bitcoin to all-time highs on Wednesday as traders cheered the coming administration of the ""crypto president."" 
Bitcoin popped as much as 8% early Wednesday, rising pa… [+1285 chars]",Business Insider,business-insider
21,"Wendell Husebø, Wendell Husebø",Open Secrets: Democrats Vaporize over $2.1 Billion in Losing Effort Against Donald Trump,"The Harris campaign and allied groups burned more than $2.185 billion trying to prevent former President Donald Trump from completing the greatest comeback in American political history, according to Open Secrets data.
The post Open Secrets: Democrats Vaporiz…",https://www.breitbart.com/2024-election/2024/11/06/open-secrets-democrats-vaporize-over-2-1-billion-in-losing-effort-against-donald-trump/,https://media.breitbart.com/media/2024/10/Kamala-Harris-4-640x335.jpg,2024-11-06T17:04:39Z,"The Harris campaign and allied groups burned more than $2.185 billion trying to prevent former President Donald Trump from completing the greatest comeback in American political history, according to… [+1351 chars]",Breitbart News,breitbart-news
22,Simon Samano,"Dana White goes full MAGA during Donald Trump victory speech, thanks 'mighty and powerful Joe Rogan'","Unsurprisingly, UFC CEO Dana White reveled in Donald Trump's election win as he addressed the crowd at Mar-a-Lago.",https://mmajunkie.usatoday.com/2024/11/2024-election-dana-white-donald-trump-victory-speech-thanks-joe-rogan,https://mmajunkie.usatoday.com/wp-content/uploads/sites/91/2024/11/dana-white-donald-trump-2024-election-victory-speech.jpg?w=1024&h=576&crop=1,2024-11-06T16:30:49Z,"Despite his status as a political pariah four years ago, former President Donald Trump pulled off a decisive victory over Vice President Kamala Harris as he was elected to another term Wednesday.
Tr… [+2061 chars]",USA Today,usa-today
23,Steve Benen,What a Republican Senate takeover will mean for Donald Trump,"The Republican Party's takeover of the Senate will help Donald Trump in profound ways, some of which might not be immediately obvious.",https://www.msnbc.com/rachel-maddow-show/maddowblog/republican-senate-takeover-will-mean-donald-trump-rcna178949,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/rockcms/2024-11/241106-capitol-hill-ch-1100-7a4bf6.jpg",2024-11-06T16:23:37Z,"The morning after Election Day, theres still some uncertainty about partisan control on Capitol Hill, though as NBC News reported, theres no doubt as to which party will control the upper chamber.
S… [+3780 chars]",MSNBC,msnbc
24,"Frances Martel, Frances Martel",'You Can Count on Argentina': Javier Milei Celebrates Donald Trump with Lion Fan Art,"Argentine President Javier Milei congratulated President-elect Donald Trump on Wednesday following his electoral victory against Vice President Kamala Harris, sharing art depicting Trump as a friend of Argentina and vowing to work towards improving the bilate…",https://www.breitbart.com/latin-america/2024/11/06/you-can-count-on-argentina-javier-milei-celebrates-donald-trump-with-lion-fan-art/,https://media.breitbart.com/media/2024/11/Javier-Milei-trump-responds-640x335.jpg,2024-11-06T15:54:45Z,"Argentine President Javier Milei congratulated President-elect Donald Trump on Wednesday following his electoral victory against Vice President Kamala Harris, sharing art depicting Trump as a friend … [+3717 chars]",Breitbart News,breitbart-news
25,jsor@businessinsider.com (Jennifer Sor),"Dow soars 1,300 points, yields surge as decisive Donald Trump win reverberates through markets","Trump's victory set off a wide-ranging rally across markets Wednesday morning , with the decisive outcome sending stocks and bond yields sharply higher.",https://markets.businessinsider.com/news/stocks/trump-victory-stock-market-today-dow-tsla-djt-bitcoin-yields-2024-11,https://i.insider.com/672b67d85ec9bfa3d63c0f13?width=1200&format=jpeg,2024-11-06T14:52:31Z,"Markets soared on Wednesday as anxieties around a potential contested election outcome and days of uncertainty were dispelled by Donald Trump's decisive victory over Kamala Harris. 
US stocks rocket… [+2626 chars]",Business Insider,business-insider
26,"Thomas D. Williams, Ph.D., Thomas D. Williams, Ph.D.",Donald Trump Wins Catholic Vote by ‘Massive Margin’ of 15 Points,"Exit polls suggest that President-Elect Donald Trump won the Catholic vote by a whopping 15 points, the largest margin in decades.
The post Donald Trump Wins Catholic Vote by ‘Massive Margin’ of 15 Points appeared first on Breitbart.",https://www.breitbart.com/2024-election/2024/11/06/donald-trump-wins-catholic-vote-by-massive-margin-of-15-points/,https://media.breitbart.com/media/2024/11/trump-catholicism-640x335.jpg,2024-11-06T14:45:14Z,"Exit polls suggest President-Elect Donald Trump won the Catholic vote by a whopping 15 points, the largest margin in decades.
According to a Washington Post exit poll, Trump won the national Catholi… [+3774 chars]",Breitbart News,breitbart-news
27,"Kristina Wong, Kristina Wong","Vice President Kamala Harris Silent, Doesn't Call President-Elect Donald Trump to Congratulate Him","Vice President Kamala Harris did not call former and now President-Elect President Donald Trump to congratulate him on his historic comeback win, as is customary for the losing candidate.
The post Vice President Kamala Harris Silent, Doesn’t Call President-El…",https://www.breitbart.com/politics/2024/11/06/vice-president-kamala-harris-silent-doesnt-call-president-elect-donald-trump-to-congratulate-him/,https://media.breitbart.com/media/2024/10/kamala-close-up-worried-AP-640x335.jpg,2024-11-06T11:34:59Z,"Vice President Kamala Harris did not call former and now President-Elect President Donald Trump to congratulate him on his historic comeback win, as is customary for the losing candidate.
The race w… [+1341 chars]",Breitbart News,breitbart-news
28,Gaby Del Valle,Donald Trump wins the 2024 presidential election,"Donald Trump has won the presidency, defeating Vice President Kamala Harris to become the 47th President of the United States.",https://www.theverge.com/2024/11/6/24287838/donald-trump-wins-2024-presidential-election,https://cdn.vox-cdn.com/thumbor/-MCX37JA-ZPEixsYb6zo7_x1cEI=/0x0:2040x1360/1200x628/filters:focal(1020x680:1021x681)/cdn.vox-cdn.com/uploads/chorus_asset/file/25531810/STK175_DONALD_TRUMP_CVIRGINIA_D.jpg,2024-11-06T11:31:22Z,"Donald Trump wins the 2024 presidential election
Donald Trump wins the 2024 presidential election
 / Trump flipped crucial swing states and declared victory early Wednesday.
ByGaby Del Valle, a po… [+2686 chars]",The Verge,the-verge
29,Fox News,Donald Trump projected to become the 47th president of the United States,Get all the stories you need-to-know from the most powerful name in news delivered first thing every morning to your inbox.,https://www.foxnews.com/us/donald-trump-projected-to-become-47th-president-united-states-election-voters-2024,https://static.foxnews.com/foxnews.com/content/uploads/2024/11/trumpvictory.png,2024-11-06T11:23:55Z,"Good morning and welcome to Fox News morning newsletter, Fox News First. And here's what you need to know to start your day ...
YOUR ELECTION HUB: Track election results with real-time data, develop… [+2943 chars]",Fox News,fox-news
30,Jordan Rubin,"Donald Trump wins presidential race, defeating Kamala Harris, NBC News projects","Trump defeats Harris in the 2024 presidential election, NBC News projects. The Republican has vowed a revenge-filled second term that may now come to fruition.",https://www.msnbc.com/deadline-white-house/deadline-legal-blog/donald-trump-wins-election-race-kamala-harris-defeat-rcna174830,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/rockcms/2024-10/241022-donald-trump-vl-449p-f614f5.jpg",2024-11-06T10:35:17Z,"Donald Trump has defeated Kamala Harris in the 2024 presidential election, NBC News projects.
The Republican former president has vowed a revenge-filled second term that could now come to fruition. … [+1274 chars]",MSNBC,msnbc
31,"Elizabeth Weibel, Elizabeth Weibel","France's Emmanuel Macron, Ukraine's Zelensky Among World Leaders to Congratulate Donald Trump on Presidential Win","French President Emmanuel Macron and Ukrainian President Volodymyr Zelensky were among the world leaders who congratulated President-Elect Donald Trump on his return to the White House.
The post France’s Emmanuel Macron, Ukraine’s Zelensky Among World Leaders…",https://www.breitbart.com/europe/2024/11/06/frances-emmanuel-macron-ukraines-zelensky-among-world-leaders-to-congratulate-donald-trump-on-presidential-win/,https://media.breitbart.com/media/2024/11/macron-zelensky-640x335.jpg,2024-11-06T09:48:52Z,"French President Emmanuel Macron and Ukrainian President Volodymyr Zelensky were among the world leaders who congratulated President-Elect Donald Trump on his return to the White House.
In a post on… [+1845 chars]",Breitbart News,breitbart-news
32,"Simon Kent, Simon Kent","Fani Willis, Georgia Prosecutor in Election Case Against Donald Trump, Is Reelected","Fulton County District Attorney Fani Willis, the Georgia prosecutor responsible for charges against former President and President-elect Donald Trump over the 2020 presidential election, has won her bid for reelection.
The post Fani Willis, Georgia Prosecutor…",https://www.breitbart.com/2024-election/2024/11/06/fani-willis-georgia-prosecutor-in-election-case-against-donald-trump-is-reelected/,https://media.breitbart.com/media/2024/11/fani-willis-640x335.jpg,2024-11-06T09:39:32Z,"Fulton County District Attorney Fani Willis, the Georgia prosecutor responsible for charges against former President and President-elect Donald Trump over the 2020 presidential election outcome, has … [+1419 chars]",Breitbart News,breitbart-news
33,"Elizabeth Weibel, Elizabeth Weibel",Donald Trump Calls His Election Performance 'a Magnificent Victory for the American People',"President-Elect and former President Donald Trump spoke about how his win in the 2024 election was a ""magnificent victory for the American people.""
The post Donald Trump Calls His Election Performance ‘a Magnificent Victory for the American People’ appeared f…",https://www.breitbart.com/2024-election/2024/11/06/donald-trump-calls-his-election-performance-a-magnificent-victory-for-the-american-people/,https://media.breitbart.com/media/2024/11/AP24309743180094-640x335.jpg,2024-11-06T08:36:06Z,"President-Elect and former President Donald Trump spoke about how his win in the 2024 election was a “magnificent victory for the American people.”
In a speech from West Palm Beach, Florida, Trump s… [+2048 chars]",Breitbart News,breitbart-news
34,"Hannah Knudsen, Hannah Knudsen",Donald Trump Projected to Win Battleground Wisconsin,"Former President Donald Trump is the projected winner in battleground Wisconsin, as Fox News formally made the call shortly before 2 a.m. ET.
The post Donald Trump Projected to Win Battleground Wisconsin appeared first on Breitbart.",https://www.breitbart.com/politics/2024/11/05/donald-trump-projected-win-battleground-wisconsin/,https://media.breitbart.com/media/2024/11/10-30-2024-donald-trump-vest-Wisconsin-file-getty-640x335.jpg,2024-11-06T07:33:50Z,"Former President Donald Trump is the projected winner in battleground Wisconsin, as Fox News formally made the call shortly before 2 a.m. ET.
Fox News not only projected the Wisconsin victory for th… [+1971 chars]",Breitbart News,breitbart-news
35,"Joel B. Pollak, Joel B. Pollak",Donald Trump Wins the Presidency; Greatest Comeback in American History,"Former President Donald John Trump is the winner of the 2024 presidential election, and will become the first person to win back the Oval Office after losing a reelection bid since Democrat Grover Cleveland in 1884 and 1892.
The post Donald Trump Wins the Pre…",https://www.breitbart.com/2024-election/2024/11/05/donald-trump-wins-the-presidency-greatest-comeback-in-american-history/,https://media.breitbart.com/media/2024/07/donald-trump-shots-fired-7-13-24-ap-640x335.png,2024-11-06T06:52:03Z,"Former President Donald John Trump is the winner of the 2024 presidential election, and will become the first person to win back the Oval Office after losing a reelection bid since Democrat Grover Cl… [+3802 chars]",Breitbart News,breitbart-news
36,"Brooke Singman, Paul Steinhauser, Sarah Rumpf-Whitten",Fox News projects Donald Trump defeats Kamala Harris to become 47th president of the United States,"The Fox News Decision Desk projects Donald Trump has defeated Kamala Harris in a stunning victory, delivering him a second term in the White House and making him the 47th president of the United States.",https://www.foxnews.com/politics/fox-news-projects-donald-trump-defeats-kamala-harris-become-47th-president-united-states,https://static.foxnews.com/foxnews.com/content/uploads/2024/10/power-rankings-kamala-harris-donald-trump_03.jpg,2024-11-06T06:46:15Z,"The Fox News Decision Desk projects former President Trump has defeated Vice President Kamala Harris in a stunning victory, delivering him a second term in the White House after a historic election c… [+10303 chars]",Fox News,fox-news
37,Gabriele Regalbuto,Donald Trump wins 2024 presidential election | Live Updates from Fox News Digital,"The Fox News Decision Desk has projected Donald Trump as the winner of the 2024 presidential election. He defeats Vice President Kamala Harris after winning the key battlegrounds of Pennsylvania, North Carolina, Georgia and Wisconsin.",https://www.foxnews.com/live-news/2024-presidential-election-results-news,https://livenews.foxnews.com/images/2024/11/285702cc55e9a81dd99a0a4c285b7016.jpg,2024-11-06T05:44:45Z,"Eyes of the Kremlin watched the U.S. election, and Moscow responded with how theyll now watch comments and actions of Donald Trumps projected presidency moving forward.
""We say that we are carefully… [+1387 chars]",Fox News,fox-news
38,"Neil Munro, Neil Munro",Voter Surveys Show Record Latino Support for Donald Trump,"Voter surveys, including exit polls, show Donald Trump is on track to score a record share of the expanding Latino vote, according to reports.
The post Voter Surveys Show Record Latino Support for Donald Trump appeared first on Breitbart.",https://www.breitbart.com/2024-election/2024/11/05/voter-surveys-show-record-latino-support-donald-trump/,https://media.breitbart.com/media/2024/10/Hispanic-voters-Latinos-for-Trump-640x335.jpg,2024-11-06T03:25:46Z,"Voter surveys show Donald Trump is on track to score a record share of the expanding Latino vote, according to reports.
Some polls show Trump getting 45 percent of the Latino vote, alongside a recor… [+1195 chars]",Breitbart News,breitbart-news
39,"John Binder, John Binder",Exit Polls: 25% of Black Men in Georgia Voted for Donald Trump this Election,"President Donald Trump scored 25 percent of the black male vote in Georgia this election, a Fox News Channel exit poll shows. 
The post Exit Polls: 25% of Black Men in Georgia Voted for Donald Trump this Election appeared first on Breitbart.",https://www.breitbart.com/politics/2024/11/05/exit-polls-25-of-black-men-in-georgia-voted-for-donald-trump-this-election/,https://media.breitbart.com/media/2024/11/GettyImages-619195460-640x335.jpg,2024-11-06T01:18:10Z,"President Donald Trump scored 25 percent of the black male vote in Georgia this election, a Fox News Channel exit poll shows.
According to the exit poll, Trump won a quarter of black men in Georgia,… [+823 chars]",Breitbart News,breitbart-news
40,"Hannah Knudsen, Hannah Knudsen","Donald Trump Projected to Win Florida, Securing 30 Electoral Votes","The state of Florida has tipped yet again for former President Donald Trump in the presidential election.
The post Donald Trump Projected to Win Florida, Securing 30 Electoral Votes appeared first on Breitbart.",https://www.breitbart.com/politics/2024/11/05/donald-trump-projected-winner-in-florida-securing-30-electoral-votes/,https://media.breitbart.com/media/2024/11/GettyImages-2151083208-640x335.jpg,2024-11-06T01:14:38Z,"The state of Florida has tipped yet again for former President Donald Trump in the presidential election.
Florida voters supported Trump in 2016, 2020, and now 2024. With 77 percent of the vote in, … [+1130 chars]",Breitbart News,breitbart-news
